9.044317154054869190e-03,3.014772384684956397e-02,6.712893176565169762e-02,1.185810471309416136e-01,1.475228620239172062e-01,2.507285699929655554e-01,3.768465480856195149e-01
5.989583333333333565e-02,7.552083333333332871e-02,9.385016025641025605e-02,8.954326923076923184e-02,1.423277243589743668e-01,6.360176282051281660e-02,4.752604166666666852e-01
9.936406995230524786e-02,1.204292527821939629e-01,1.590818759936407090e-01,1.084062003179650235e-01,1.081081081081081141e-01,8.316772655007949322e-02,3.214427662957074494e-01
5.362681340670335389e-02,9.554777388694346563e-02,1.289644822411205594e-01,1.484742371185592824e-01,1.673836918459229717e-01,1.520760380190095129e-01,2.539269634817408750e-01
1.498651213907483239e-03,1.328804076331301792e-02,4.436007593166150370e-02,7.523229093815565760e-02,1.245878709161754444e-01,2.789489459486462208e-01,4.620841242881406630e-01
0.000000000000000000e+00,1.346096320670056752e-02,3.838867284873865443e-02,6.331638249077674307e-02,1.289261142686209949e-01,2.529663974474025134e-01,5.029414697377605492e-01
3.921962992759452961e-03,7.743362831858406972e-03,2.353177795655671603e-02,5.822606596942880158e-02,1.170555108608205969e-01,2.655872888173773094e-01,5.239340305711986945e-01
2.595328408864044575e-02,9.812337791974445889e-02,2.127171092034338129e-01,2.596326612098223130e-01,2.022359752445598013e-01,1.155919345178678392e-01,8.574565781593132541e-02
5.877079390377527510e-03,2.799083574061161581e-02,5.478633330012949720e-02,1.191353720490088697e-01,1.987249726068333611e-01,2.543081980276920007e-01,3.391772088853471367e-01
1.266162721304953387e-01,1.628207678535906200e-01,1.648100258603540924e-01,1.177640740003978448e-01,1.511836085140242647e-01,1.380545056693853190e-01,1.387507459717525482e-01
2.206689965052421529e-02,1.635546679980030005e-01,1.731402895656515284e-01,5.491762356465301753e-02,1.148277583624563170e-01,4.502246630054917431e-01,2.126809785322017129e-02
4.477016651710041123e-02,3.759098614019344003e-02,1.031010070794695366e-01,9.592182670256256538e-02,1.832685212882640413e-01,1.416891016053445085e-01,3.936583906670654831e-01
6.511535004494158063e-02,5.482872266054129862e-02,6.711275342055328386e-02,1.076600419454708940e-01,6.960950764006791636e-02,2.216119045241186358e-01,4.140617197643063907e-01
3.077228509033154598e-03,8.646019456025412497e-02,7.752630534048043920e-02,1.045265038713519973e-01,1.550526106809608784e-01,1.804645622394282223e-01,3.928925947984911460e-01
1.628114762235679386e-02,1.116847016777524071e-01,1.017571726397299703e-01,1.114861510969919617e-01,1.895165293358483105e-01,5.460140970912339721e-03,4.638141566564082385e-01
