9.700000000000000000e+01,2.940000000000000000e+02,6.820000000000000000e+02,1.130000000000000000e+03,1.438000000000000000e+03,2.397000000000000000e+03,3.927000000000000000e+03
6.200000000000000000e+02,7.490000000000000000e+02,9.530000000000000000e+02,9.200000000000000000e+02,1.420000000000000000e+03,6.230000000000000000e+02,4.769000000000000000e+03
9.620000000000000000e+02,1.183000000000000000e+03,1.654000000000000000e+03,1.131000000000000000e+03,1.107000000000000000e+03,8.240000000000000000e+02,3.196000000000000000e+03
5.730000000000000000e+02,9.330000000000000000e+02,1.292000000000000000e+03,1.463000000000000000e+03,1.704000000000000000e+03,1.496000000000000000e+03,2.549000000000000000e+03
1.300000000000000000e+01,1.320000000000000000e+02,4.580000000000000000e+02,7.740000000000000000e+02,1.249000000000000000e+03,2.840000000000000000e+03,4.569000000000000000e+03
0.000000000000000000e+00,1.310000000000000000e+02,3.990000000000000000e+02,6.810000000000000000e+02,1.323000000000000000e+03,2.511000000000000000e+03,4.980000000000000000e+03
5.200000000000000000e+01,8.100000000000000000e+01,2.210000000000000000e+02,5.820000000000000000e+02,1.066000000000000000e+03,2.672000000000000000e+03,5.296000000000000000e+03
2.670000000000000000e+02,1.032000000000000000e+03,2.160000000000000000e+03,2.509000000000000000e+03,1.941000000000000000e+03,1.215000000000000000e+03,8.470000000000000000e+02
6.100000000000000000e+01,2.790000000000000000e+02,5.940000000000000000e+02,1.052000000000000000e+03,1.991000000000000000e+03,2.606000000000000000e+03,3.364000000000000000e+03
1.182000000000000000e+03,1.581000000000000000e+03,1.736000000000000000e+03,1.133000000000000000e+03,1.470000000000000000e+03,1.426000000000000000e+03,1.395000000000000000e+03
1.010000000000000000e+02,8.320000000000000000e+02,1.637000000000000000e+03,1.100000000000000000e+03,1.679000000000000000e+03,1.566000000000000000e+03,3.034000000000000000e+03
8.210000000000000000e+02,1.078000000000000000e+03,1.145000000000000000e+03,1.265000000000000000e+03,2.481000000000000000e+03,1.120000000000000000e+02,3.200000000000000000e+03
7.540000000000000000e+02,9.280000000000000000e+02,9.470000000000000000e+02,1.134000000000000000e+03,1.365000000000000000e+03,1.511000000000000000e+03,3.380000000000000000e+03
9.470000000000000000e+02,6.460000000000000000e+02,1.160000000000000000e+03,1.162000000000000000e+03,1.365000000000000000e+03,2.337000000000000000e+03,2.316000000000000000e+03
7.380000000000000000e+02,2.700000000000000000e+02,4.810000000000000000e+02,1.141000000000000000e+03,1.211000000000000000e+03,1.466000000000000000e+03,4.725000000000000000e+03
7.720000000000000000e+02,4.420000000000000000e+02,5.220000000000000000e+02,1.154000000000000000e+03,1.066000000000000000e+03,1.241000000000000000e+03,4.794000000000000000e+03
2.030000000000000000e+02,3.960000000000000000e+02,1.379000000000000000e+03,9.000000000000000000e+00,1.359000000000000000e+03,1.124000000000000000e+03,5.513000000000000000e+03
1.700000000000000000e+01,2.180000000000000000e+02,6.240000000000000000e+02,1.314000000000000000e+03,1.925000000000000000e+03,7.020000000000000000e+02,5.207000000000000000e+03
3.010000000000000000e+02,4.910000000000000000e+02,1.214000000000000000e+03,5.390000000000000000e+02,1.374000000000000000e+03,1.608000000000000000e+03,4.418000000000000000e+03
6.770000000000000000e+02,1.590000000000000000e+02,2.047000000000000000e+03,1.295000000000000000e+03,1.684000000000000000e+03,1.916000000000000000e+03,2.083000000000000000e+03
2.000000000000000000e+01,3.480000000000000000e+02,6.910000000000000000e+02,1.808000000000000000e+03,1.579000000000000000e+03,2.997000000000000000e+03,2.616000000000000000e+03
2.800000000000000000e+02,7.330000000000000000e+02,5.050000000000000000e+02,1.272000000000000000e+03,1.371000000000000000e+03,1.653000000000000000e+03,4.192000000000000000e+03
3.150000000000000000e+02,1.218000000000000000e+03,8.340000000000000000e+02,1.110000000000000000e+03,1.409000000000000000e+03,2.091000000000000000e+03,3.048000000000000000e+03
4.500000000000000000e+01,7.940000000000000000e+02,1.312000000000000000e+03,1.832000000000000000e+03,1.817000000000000000e+03,2.315000000000000000e+03,1.924000000000000000e+03
5.460000000000000000e+02,7.720000000000000000e+02,6.730000000000000000e+02,7.350000000000000000e+02,8.550000000000000000e+02,1.754000000000000000e+03,4.647000000000000000e+03
2.700000000000000000e+02,1.245000000000000000e+03,5.390000000000000000e+02,1.562000000000000000e+03,1.649000000000000000e+03,1.809000000000000000e+03,2.909000000000000000e+03
1.520000000000000000e+02,4.180000000000000000e+02,1.128000000000000000e+03,1.288000000000000000e+03,9.990000000000000000e+02,2.735000000000000000e+03,3.381000000000000000e+03
5.090000000000000000e+02,7.750000000000000000e+02,1.533000000000000000e+03,1.428000000000000000e+03,1.651000000000000000e+03,6.030000000000000000e+02,3.473000000000000000e+03
3.380000000000000000e+02,7.340000000000000000e+02,1.891000000000000000e+03,9.760000000000000000e+02,1.520000000000000000e+03,1.488000000000000000e+03,3.116000000000000000e+03
4.300000000000000000e+02,2.900000000000000000e+01,1.865000000000000000e+03,3.730000000000000000e+02,1.551000000000000000e+03,1.269000000000000000e+03,4.446000000000000000e+03
6.210000000000000000e+02,6.600000000000000000e+01,1.126000000000000000e+03,1.012000000000000000e+03,9.390000000000000000e+02,2.178000000000000000e+03,4.079000000000000000e+03
2.700000000000000000e+01,1.436000000000000000e+03,1.282000000000000000e+03,1.308000000000000000e+03,1.534000000000000000e+03,2.736000000000000000e+03,1.695000000000000000e+03
4.010000000000000000e+02,6.720000000000000000e+02,3.200000000000000000e+02,1.689000000000000000e+03,1.827000000000000000e+03,2.099000000000000000e+03,2.962000000000000000e+03
5.190000000000000000e+02,6.920000000000000000e+02,7.870000000000000000e+02,1.464000000000000000e+03,1.272000000000000000e+03,2.011000000000000000e+03,3.255000000000000000e+03
5.350000000000000000e+02,3.600000000000000000e+02,1.303000000000000000e+03,1.223000000000000000e+03,1.019000000000000000e+03,3.058000000000000000e+03,2.501000000000000000e+03
1.250000000000000000e+02,1.036000000000000000e+03,8.080000000000000000e+02,1.213000000000000000e+03,1.149000000000000000e+03,2.600000000000000000e+03,3.069000000000000000e+03
5.970000000000000000e+02,9.560000000000000000e+02,9.700000000000000000e+02,1.601000000000000000e+03,1.158000000000000000e+03,1.102000000000000000e+03,3.578000000000000000e+03
7.240000000000000000e+02,9.580000000000000000e+02,1.930000000000000000e+03,1.290000000000000000e+03,2.034000000000000000e+03,1.023000000000000000e+03,2.081000000000000000e+03
3.450000000000000000e+02,3.140000000000000000e+02,3.100000000000000000e+02,9.140000000000000000e+02,1.408000000000000000e+03,2.805000000000000000e+03,3.935000000000000000e+03
1.380000000000000000e+02,6.580000000000000000e+02,6.290000000000000000e+02,1.053000000000000000e+03,1.429000000000000000e+03,2.090000000000000000e+03,4.067000000000000000e+03
9.270000000000000000e+02,3.480000000000000000e+02,7.010000000000000000e+02,7.510000000000000000e+02,1.338000000000000000e+03,1.665000000000000000e+03,4.298000000000000000e+03
2.580000000000000000e+02,1.223000000000000000e+03,1.059000000000000000e+03,1.843000000000000000e+03,1.680000000000000000e+03,1.482000000000000000e+03,2.527000000000000000e+03
1.860000000000000000e+02,3.380000000000000000e+02,1.478000000000000000e+03,1.101000000000000000e+03,1.034000000000000000e+03,1.524000000000000000e+03,4.309000000000000000e+03
5.200000000000000000e+01,8.450000000000000000e+02,4.900000000000000000e+02,9.780000000000000000e+02,1.086000000000000000e+03,1.998000000000000000e+03,4.562000000000000000e+03
5.870000000000000000e+02,8.530000000000000000e+02,8.090000000000000000e+02,7.590000000000000000e+02,1.720000000000000000e+03,8.190000000000000000e+02,4.494000000000000000e+03
2.200000000000000000e+01,6.060000000000000000e+02,7.030000000000000000e+02,1.749000000000000000e+03,1.400000000000000000e+03,2.018000000000000000e+03,3.515000000000000000e+03
1.110000000000000000e+02,1.282000000000000000e+03,3.690000000000000000e+02,1.100000000000000000e+02,1.503000000000000000e+03,2.233000000000000000e+03,4.398000000000000000e+03
